OID_,ชุมชน,รหัสเขต,รหัสไปรษณีย์,รหัสประเภทชุมชน,ละติจูด,ลองจิจูด,เขต,แขวง,ประเภทชุมชน,โรงพยาบาลใกล้ที่สุด,ระยะทาง(เมตร)
1895,ชุมชนมีสุข,1041,104101,5,13.89739315,100.5785831,เขตหลักสี่,แขวงทุ่งสองห้อง,ชุมชนเมือง,โรงพยาบาลจุฬาภรณ์,1846.3512132076255
1977,ชุมชนริมคลองหัวหมากน้อย,1006,100608,1,13.76474781,100.6471558,เขตบางกะปิ,แขวงหัวหมาก,ชุมชนแออัด,โรงพยาบาลรามคำแหง,1264.2928229615143
1262,ชุมชนวัดบางนานอก,1047,104701,1,13.675217,100.5891544,เขตบางนา,แขวงบางนา,ชุมชนแออัด,โรงพยาบาลทหารเรือกรุงเทพ,625.0246189127954
1795,ชุมชนหมู่ 5 ลำต้อยติ่ง,1003,100308,2,13.79203368,100.8840647,เขตหนองจอก,แขวงลำต้อยติ่ง,ชุมชนชานเมือง,โรงพยาบาลเวชการุณย์รัศมิ์,7687.244264145343
1893,ชุมชนอัลฮุสนา,1003,100302,2,13.85972538,100.8330491,เขตหนองจอก,แขวงหนองจอก,ชุมชนชานเมือง,โรงพยาบาลเวชการุณย์รัศมิ์,2823.01651199328
1760,ชุมชนบ้านทับยาว,1011,101105,2,13.73179062,100.8381244,เขตลาดกระบัง,แขวงทับยาว,ชุมชนชานเมือง,โรงพยาบาลพระจอมเกล้าเจ้าคุณทหาร,5314.878003855434
1761,ชุมชนริมคลองลำปลาทิว,1011,101105,2,13.76357521,100.806657,เขตลาดกระบัง,แขวงทับยาว,ชุมชนชานเมือง,โรงพยาบาลพระจอมเกล้าเจ้าคุณทหาร,3961.9861482142346
1253,ชุมชนการเกษตรบ้านนายผล,1050,105001,2,13.6400654,100.3605313,เขตบางบอน,แขวงบางบอน,ชุมชนชานเมือง,โรงพยาบาลหลวงพ่อทวีศักดิ์ ชุตินฺธโร อุทิศ,2444.6714018424896
1754,ชุมชนดุริยางค์ทหารบก,1014,101401,6,13.77197756,100.5513532,เขตพญาไท,แขวงสามเสนใน,ชุมชนอาคารสูง,โรงพยาบาลทหารผ่านศึก,32.38733249430598
1757,ชุมชนกองพันทหารสารวัตรที่ 11 ชุมชนที่ 1,1037,103701,6,13.76393575,100.5306316,เขตราชเทวี,แขวงทุ่งพญาไท,ชุมชนอาคารสูง,โรงพยาบาลเวชศาสตร์เขตร้อน มหาวิทยาลัยมหิดล,466.5456316586332
1758,ชุมชนกองพันทหารสารวัตรที่ 11 ชุมชนที่ 2,1037,103701,6,13.76067113,100.5294081,เขตราชเทวี,แขวงทุ่งพญาไท,ชุมชนอาคารสูง,โรงพยาบาลสงฆ์,339.0667061623327
1759,ชุมชนกรมแพทย์ทหารบก,1037,103701,6,13.76056287,100.5351872,เขตราชเทวี,แขวงทุ่งพญาไท,ชุมชนอาคารสูง,โรงพยาบาลสถาบันโรคไตภูมิราชนครินทร์,107.16171042908076
1728,ชุมชนแฟลตตำรวจส่วนกลางวิภาวดีรังสิต,1030,103001,6,13.83460176,100.5597874,เขตจตุจักร,แขวงลาดยาว,ชุมชนอาคารสูง,โรงพยาบาลวิภาวดี,1323.1414381738934
1927,ชุมชนแฟลตตำรวจรถไฟบางซื่อ,1029,102901,6,13.81387204,100.5300968,เขตบางซื่อ,แขวงบางซื่อ,ชุมชนอาคารสูง,โรงพยาบาลบางโพ,1077.757832075667
1804,ชุมชนแฟลต สน. บางซื่อ,1014,101401,6,13.78593104,100.5475332,เขตพญาไท,แขวงสามเสนใน,ชุมชนอาคารสูง,โรงพยาบาลโรคปอดกรุงเทพ,202.0894294010812
1862,ชุมชนหมู่บ้านทหารกองหนุน,1046,104603,5,13.82943193,100.7010918,เขตคลองสามวา,แขวงบางชัน,ชุมชนเมือง,โรงพยาบาลนพรัตน์ราชธานี,1982.0107062230556
1248,ชุมชนดารีซีน,1049,104902,5,13.6438715,100.51208,เขตทุ่งครุ,แขวงทุ่งครุ,ชุมชนเมือง,โรงพยาบาลสุขสวัสดิ์,3748.6481813779815
21,ชุมชนริมคลองบางซื่อลาดพร้าว 42-44,1017,101704,1,13.79815433,100.5812522,เขตห้วยขวาง,แขวงสามเสนนอก,ชุมชนแออัด,โรงพยาบาลโกลเด้นเยียส์,1005.4403897333319
46,ชุมชนซอยประดับสุข,1009,100905,1,13.69232653,100.6103655,เขตพระโขนง,แขวงบางจาก,ชุมชนแออัด,โรงพยาบาลรวมใจรักษ์,745.5718752103879
1929,ชุมชนคลองหนึ่ง,1011,101102,2,13.73474104,100.7248895,เขตลาดกระบัง,แขวงคลองสองต้นนุ่น,ชุมชนชานเมือง,โรงพยาบาลสิรินธร,2650.2817155181983
1930,ชุมชนลำพุทรา,1011,101104,2,13.75749341,100.7804615,เขตลาดกระบัง,แขวงลำปลาทิว,ชุมชนชานเมือง,โรงพยาบาลพระจอมเกล้าเจ้าคุณทหาร,2945.724271283115
1762,ชุมชนรักสามัคคี,1011,101105,2,13.75596877,100.7228442,เขตลาดกระบัง,แขวงทับยาว,ชุมชนชานเมือง,โรงพยาบาล รามคำแหง 2,4385.7163296231365
1928,ชุมชนหมู่บ้านธนะธานี 3,1027,102703,5,13.83374047,100.6526166,เขตบึงกุ่ม,แขวงนวลจันทร์,ชุมชนเมือง,โรงพยาบาลพญาไท นวมินทร์,1063.4929419667276
1829,ชุมชนกองพันทหารสารวัตรที่ 11 ชุมชนที่ 3,1037,103701,6,13.7609022,100.5329515,เขตราชเทวี,แขวงทุ่งพญาไท,ชุมชนอาคารสูง,โรงพยาบาลสถาบันโรคไตภูมิราชนครินทร์,242.13887511018086
1807,ชุมชนสยามคอนโด 2,1047,104701,6,13.67326092,100.6259412,เขตบางนา,แขวงบางนา,ชุมชนอาคารสูง,โรงพยาบาลบางนา1,1253.923368835677
1810,ชุมชนแฟลต ทบ. ส่วนกลางสามเสน,1014,101401,6,13.78226184,100.5329797,เขตพญาไท,แขวงสามเสนใน,ชุมชนอาคารสูง,โรงพยาบาลวิชัยยุทธ,139.04357233213707
1724,ชุมชนหมู่บ้านอาลักษณ์,1046,104603,5,13.85666153,100.68462,เขตคลองสามวา,แขวงบางชัน,ชุมชนเมือง,โรงพยาบาลสินแพทย์,3192.2447519724287
186,ชุมชนสวนอ้อย,1002,100201,5,13.77955731,100.5098781,เขตดุสิต,แขวงดุสิต,ชุมชนเมือง,โรงพยาบาลวชิรพยาบาล,150.0423382483792
1831,ชุมชนหมู่บ้านร่วมใจพัฒนา,1038,103801,5,13.82556177,100.5978371,เขตลาดพร้าว,แขวงลาดพร้าว,ชุมชนเมือง,โรงพยาบาลเดอะซีเนียร์รัชโยธิน,2247.140986886182
